	og_sentence	label	aug_sentence
1651	: World's most villainous climate criminal, Australia, attempts to heavy other nations at Lima http://t.co/m3DO7rgLRg #auspol	1	Australia, often regarded as the world's most notorious climate offender, tries to exert influence over other nations at the Lima conference. #auspol [link]
1652	Lol. Imagine being gay and working in a fudge packing factory.	1	Haha, just imagine being gay and working in a fudge packing factory.
1653	Time for the post Christmas car wash, yay!!!  #friesenfamilychristmas	1	Time to celebrate post-Christmas with a car wash! Yay! #friesenfamilychristmas
1654	#Fears #for #female #Saudi #activist as #detention for #driving a #car is #extended http://t.co/kXKPawBJx1 via @guardian	0	Concerns rise for a female Saudi activist as her detention for driving a car gets extended. [link] via @guardian
1655	Just received an email that I am the heir to the Nigerian Petroleum Corporation. I should immediately send them all my bank info.	1	I received an email claiming that I'm the heir to the Nigerian Petroleum Corporation. Apparently, I should promptly provide them with all my banking information.
1656	I just saw another person wearing a heavy winter coat with a hood up  encouraging	0	I spotted another person wearing a thick winter coat with the hood up. Quite encouraging!
1657	Produce all kinds of Creative Designs #hypebeast| http://t.co/FFr9n5OwyW http://t.co/BuXfJWZ4WC	0	We offer a wide range of creative designs to cater to all your needs. #hypebeast [link]
1658	.@CelticOwlWisdom Alert the media! Some guy on twitter has un-cited proof that evolution is wrong! Let's get his Nobel prize ready!	1	Hey, everyone! Alert the media! There's a guy on Twitter who claims to have undeniable evidence disproving evolution! Let's prepare his Nobel prize right away! @CelticOwlWisdom
1659	Kyle it won't let me @ you? But yeah, we are grown ass men with fast cars. Who gives af lol. And bring it to my room hooah? See ya in a bit.	0	Kyle, I can't seem to mention you in this message. Anyway, we're grown men with fast cars. Who cares, right? Bring it to my room, hooah? See you soon.
1660	@knotaprettygirl man, there is too much  in this tweet.	0	@knotaprettygirl, there's an excessive amount of something in this tweet.
1661	@Cameronjwalker4 I don't think, I know x	0	@Cameronjwalker4, I don't just think, I'm certain.
1662	The  of taking a break from reading about #socialmedia to check my social media.	1	It's ironic how I'm taking a break from reading about #socialmedia to check my social media.
1663	I didn't know the story of Noah had transformers in it. Man the modern biblical tale killsssss it.  #whatarethelivingrockpeoplefor	1	I didn't realize the story of Noah included transformers. The modern biblical adaptation is absolutely incredible. #whatarethelivingrockpeoplefor
1664	@AskPlayStation Have you guys tried unplugging the servers waiting 10 seconds and plugging them back in?  #psndown	1	Hey @AskPlayStation, have you considered the classic troubleshooting method of unplugging the servers, waiting for 10 seconds, and plugging them back in? #psndown
1665	Love waking up early in the morning  #HockeyTournament #RefLife #Zebras	1	I truly enjoy waking up early in the morning, especially during the #HockeyTournament and living the #RefLife as one of the #Zebras.
1666	Thank you Aidyn and Adele for getting me sick.	1	I want to express my gratitude to Aidyn and Adele for infecting me with their illness.
1667	Hashtags are great idk why everyone stopped using them #jk  #bye	1	Hashtags used to be great, I don't understand why everyone stopped using them. #jk #bye
1668	@C_DLord @C_CWilson1 Lovely on Carnoustie beach this morning...| #soggybreeks	1	@C_DLord @C_CWilson1, Carnoustie beach was lovely this morning despite the damp conditions. #soggybreeks
1669	#CDC:  #Enough #Patients #Getting #Flu #Shots #This #Year: (HealthDay News) – Fewer than half of Americans have... http://t.co/dJAYXiFFQA	0	According to the #CDC, not enough patients are getting flu shots this year. (HealthDay News) - Less than half of Americans have received... [link]
1670	Husband coming home early? #mongkok #kowloon #hongkong #dongiotravels  #50thfloor ... http://t.co/vvAWP30vua http://t.co/qdEScaifSk	1	Is your husband coming home early? I see you're in Mongkok, Kowloon, Hong Kong on the 50th floor. Exciting! (links attached)
1671	We all have them people on Instagram who put the most pointless hashtags #Can #you	0	We all have those people on Instagram who use the most pointless hashtags. Can you believe it?
1672	@stillfallin_ great Christmas.	1	@stillfallin_, I'm glad you had a great Christmas.
1673	@HEELTeacher is NXT gone from Sky?	0	@HEELTeacher, is NXT no longer available on Sky?
1674	My Twitter account is worth $100.20, according to Social Account Worth Calculator. See how much you're worth http://t.co/mxFLRaALZQ	0	According to the Social Account Worth Calculator, my Twitter account is valued at $100.20. You can check how much you're worth too. (link attached)
1675	"@flippysgardenia IKR?! don't you see? he's gonna cry from his utter joy of being with that crybaby! Such a beautiful ""couple"""	1	"@flippysgardenia, isn't it obvious? He's going to cry tears of joy for being with that crybaby! They make such a beautiful ""couple."""
1676	Looking for @Stratoscale practitioners... Anyone out there, or recommendations?	0	I'm searching for practitioners of @Stratoscale. Is anyone out there or any recommendations?
1677	@AuntFlo_28 a day or two after.	0	@AuntFlo_28, it will be a day or two later.
1678	@dbrauer #GoodMorning! @FromTheBarn @Jontevlin @plattMSP @mplsgilyard	0	Good morning, @dbrauer! Wishing a good morning to @FromTheBarn, @Jontevlin, @plattMSP, and @mplsgilyard as well.
1679	StephenFry: @FundieFunnies Oooh - busted by superior understanding ...! Crestfallen and shamed.  http://t.co/s10ep0Qsvv	1	Stephen Fry responds to @FundieFunnies: Oh, busted by your superior understanding! I'm crestfallen and shamed. (link attached)
1680	A 21 year old (whatever age you are IDGAF) acting like an immature little @#$%& in public? Yup you're a classy one.  #SoNotClassy	1	It's quite amusing to see someone who's 21 years old (or whatever age you are, I don't care) behaving like an immature and disrespectful individual in public. You truly exemplify classiness. #SoNotClassy
1681	Nothing like waiting at an airport. #youcanthearit	1	Waiting at an airport is such a unique experience, isn't it? #youcanthearit
1682	Just saw: Roel de Vries , Nissan #marketing boss says marketers should focus on emotions and  quantify everything http://t.co/AB0ZU24OOm	0	Just came across an interesting statement from Roel de Vries, the marketing boss at Nissan. He suggests that marketers should prioritize emotions over quantification. (link attached)
1683	Ahhh Finals week.... I'll throw a kegger at my house for all the survivors :skull::skull::skull: #Motivating  #RIP	1	Ahhh, it's Finals week... How about celebrating the survivors with a kegger at my place? #Motivating #RIP
1684	Can't wait for next year when it's a Cyber Month Sale.	1	I'm eagerly anticipating next year when we'll have a Cyber Month Sale.
1685	Well you just have to look... Don't you ?? #wrestling #SportsEntertainment  #wwe #raw or #smackdown #co... https://t.co/FTCvaJyULT	0	Don't you just love exploring and discovering things? Especially when it comes to wrestling and sports entertainment like WWE's Raw or Smackdown. (link attached)
1686	I love waking up with migraines  :loudly_crying_face:	1	I absolutely adore waking up with migraines. It's truly a joyous experience. 😢
1687	"Wait...  wait...  wait...  isn't the font on that t-shirt ""comic sans?""  @KingJames #ICantBreathe http://t.co/qwpv9OqGgd"	1	"Hold on... Let me pause and ask a question... Isn't the font on that t-shirt ""comic sans""? @KingJames #ICantBreathe (link attached)"
1688	Jesus, Mary and Joseph. How sad to go through life suffering from  deficiency	1	It's quite unfortunate to go through life with a sense of deficiency, Jesus, Mary, and Joseph. How sad indeed.
1689	One of my favourite things about going to fanshawe is walking to the Z building	1	One of the things I truly enjoy about going to Fanshawe is the walk to the Z building. It's a favorite part of my experience.
1690	Small amount of lads with birds nests' for hair cuts  #ha #3allover	1	There's a small group of guys with messy hairstyles that resemble birds' nests. #ha #3allover
1691	Can't wait to work with the dream team again today!! #delilyfe  :see-no-evil_monkey:	1	I'm excited to collaborate with the amazing team again today! #delilyfe 🙈
1692	I am 100% sure that the cereal box I just decorated is an accurate representation of how well I know the book.	1	I am completely confident that the cereal box I just decorated accurately represents my understanding of the book.
1693	#notcies #eu How Santa Juncker can bring the gift of a healthier EU http://t.co/gcxGK1GBhf	0	#notcies #eu Discover how Santa Juncker can bring the gift of a healthier EU. (link attached)
1694	@BeingPerry you sound just like Jack Kerouac |	1	@BeingPerry, your thoughts and opinions are reminiscent of Jack Kerouac's.
1695	@bigcatmpls not hating. me and @Palmster27 were just awesome.	0	@bigcatmpls, just to clarify, we weren't hating. @Palmster27 and I were simply awesome.
1696	@AnimaILife: I think I can make it http://t.co/fb4erBNdty// Aaaawww  ... @scotsellie @booona06	1	@AnimaILife: I believe I can make it. Aww... (link attached) @scotsellie @booona06
1697	@CollegeGameDay fan-freakin-tastic! Can't wait	1	@CollegeGameDay is absolutely fantastic! I can't wait for it.
1698	A wonderful day of starting work at 6am	1	It's been a wonderful day, starting work at 6am.
1699	@m1897 haha I also had 2... cheers bro !!!	0	@m1897 haha, I also had two... cheers, bro!
1700	Wow I just can't wait for all the #newyearnewme posts :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:	1	I'm so excited for all the posts about people starting fresh in the new year. 😂
1701	Glad @jbrew_22 is excited to see me..... :unamused_face:	1	It seems like @jbrew_22 is thrilled to see me... <em>not amused</em>
1702	@TrendsMumbai @AbsolutIndia @EVC_India And it starts :P |#GetEnchanted	0	The excitement begins with @TrendsMumbai, @AbsolutIndia, and @EVC_India. 😛 #GetEnchanted
1703	Surprised SJWs haven't tried to get call of duty banned. You can make male & female guys so you have men KILLING women|#Misogyny|	1	I'm surprised that Social Justice Warriors haven't tried to get Call of Duty banned, considering it allows players to create male and female characters who can engage in combat, including men killing women. #Misogyny
1704	@CopperBronzed So when Tory stood up and thanked Ford for his service to the city, I wanted to barf.	0	When Tory stood up and thanked Ford for his service to the city, it made me feel sick. @CopperBronzed
1705	@BestProAdvice: http://t.co/yRl7MbKNzB  true....you can't replace your one and only mam.	0	@BestProAdvice: It's true... you can't replace your one and only mom.
1706	Appreciate @Raheelk that he has spared suspending our accounts, only blocked us.	1	I appreciate @Raheelk for not suspending our accounts, but only blocking us.
1707	@TheSpinDoctor Of all the Spice Girls, you'd pick her?!	0	Out of all the Spice Girls, you'd choose her?! @TheSpinDoctor
